"testsubject" "set" "activity" "means" "stdevs$sd"
11 "train" "STANDING" -0.753036021524242 2973.20954525577
11 "train" "STANDING" -0.753187352322727 2973.20954525577
11 "train" "STANDING" -0.75082180824697 2973.20954525577
11 "train" "STANDING" -0.74958804909697 2973.20954525577
11 "train" "STANDING" -0.750650239569697 2973.20954525577
11 "train" "STANDING" -0.751790144427273 2973.20954525577
11 "train" "STANDING" -0.750496756863636 2973.20954525577
11 "train" "STANDING" -0.751605356709091 2973.20954525577
11 "train" "STANDING" -0.754511332905455 2973.20954525577
11 "train" "STANDING" -0.751800476545455 2973.20954525577
11 "train" "STANDING" -0.709673597606061 2973.20954525577
11 "train" "STANDING" -0.74800771635303 2973.20954525577
11 "train" "STANDING" -0.748159023160758 2973.20954525577
11 "train" "STANDING" -0.749244257821212 2973.20954525577
11 "train" "STANDING" -0.752338888393939 2973.20954525577
11 "train" "STANDING" -0.751734287166667 2973.20954525577
11 "train" "STANDING" -0.752290295924242 2973.20954525577
11 "train" "STANDING" -0.751694046519697 2973.20954525577
11 "train" "STANDING" -0.748742318233333 2973.20954525577
11 "train" "STANDING" -0.749687763557879 2973.20954525577
11 "train" "STANDING" -0.752754526110606 2973.20954525577
11 "train" "STANDING" -0.742782057409091 2973.20954525577
11 "train" "SITTING" -0.68665524469697 2973.20954525577
11 "train" "SITTING" -0.723693765590909 2973.20954525577
11 "train" "SITTING" -0.740306785231818 2973.20954525577
11 "train" "SITTING" -0.744196882621212 2973.20954525577
11 "train" "SITTING" -0.747952731834848 2973.20954525577
11 "train" "SITTING" -0.722461592415152 2973.20954525577
11 "train" "SITTING" -0.721810002090909 2973.20954525577
11 "train" "SITTING" -0.736492585727273 2973.20954525577
11 "train" "SITTING" -0.737364138816667 2973.20954525577
11 "train" "SITTING" -0.746589169112121 2973.20954525577
11 "train" "SITTING" -0.735394073624242 2973.20954525577
11 "train" "SITTING" -0.732322973457576 2973.20954525577
11 "train" "SITTING" -0.715992236590909 2973.20954525577
11 "train" "SITTING" -0.705776459101515 2973.20954525577
11 "train" "SITTING" -0.713969685227273 2973.20954525577
11 "train" "SITTING" -0.671751199818182 2973.20954525577
11 "train" "SITTING" -0.720506826783333 2973.20954525577
11 "train" "SITTING" -0.73072279769697 2973.20954525577
11 "train" "SITTING" -0.746456826221818 2973.20954525577
11 "train" "SITTING" -0.749993890518182 2973.20954525577
11 "train" "SITTING" -0.730694914157576 2973.20954525577
11 "train" "SITTING" -0.720265830212121 2973.20954525577
11 "train" "SITTING" -0.724618710219242 2973.20954525577
11 "train" "SITTING" -0.728808499584849 2973.20954525577
11 "train" "SITTING" -0.722502905274242 2973.20954525577
11 "train" "SITTING" -0.717593608337879 2973.20954525577
11 "train" "SITTING" -0.719845351695454 2973.20954525577
11 "train" "LAYING" -0.620536386925758 2973.20954525577
11 "train" "LAYING" -0.692494799766667 2973.20954525577
11 "train" "LAYING" -0.733799856530303 2973.20954525577
11 "train" "LAYING" -0.752256962751515 2973.20954525577
11 "train" "LAYING" -0.753168502607576 2973.20954525577
11 "train" "LAYING" -0.754481533521515 2973.20954525577
11 "train" "LAYING" -0.750788705804545 2973.20954525577
11 "train" "LAYING" -0.750459077651515 2973.20954525577
11 "train" "LAYING" -0.755769297380303 2973.20954525577
11 "train" "LAYING" -0.75283104035303 2973.20954525577
11 "train" "LAYING" -0.747069536093939 2973.20954525577
11 "train" "LAYING" -0.74858571130303 2973.20954525577
11 "train" "LAYING" -0.740650795015152 2973.20954525577
11 "train" "LAYING" -0.715712803210758 2973.20954525577
11 "train" "LAYING" -0.708472965378788 2973.20954525577
11 "train" "LAYING" -0.6349554885 2973.20954525577
11 "train" "LAYING" -0.713619186863636 2973.20954525577
11 "train" "LAYING" -0.730704634781818 2973.20954525577
11 "train" "LAYING" -0.746470437004545 2973.20954525577
11 "train" "LAYING" -0.749782463060303 2973.20954525577
11 "train" "LAYING" -0.754445462863636 2973.20954525577
11 "train" "LAYING" -0.75517660389697 2973.20954525577
11 "train" "LAYING" -0.755106102043939 2973.20954525577
11 "train" "LAYING" -0.755985348948485 2973.20954525577
11 "train" "LAYING" -0.755840309933333 2973.20954525577
11 "train" "LAYING" -0.755771752086364 2973.20954525577
11 "train" "LAYING" -0.756807640690909 2973.20954525577
11 "train" "WALKING" -0.380749561933333 2973.20954525577
11 "train" "WALKING" -0.373306395322727 2973.20954525577
11 "train" "WALKING" -0.354781648962121 2973.20954525577
11 "train" "WALKING" -0.330247458074242 2973.20954525577
11 "train" "WALKING" -0.329319215425758 2973.20954525577
11 "train" "WALKING" -0.366090326145455 2973.20954525577
11 "train" "WALKING" -0.360777599213636 2973.20954525577
11 "train" "WALKING" -0.345992047419697 2973.20954525577
11 "train" "WALKING" -0.372097719266667 2973.20954525577
11 "train" "WALKING" -0.369920282409091 2973.20954525577
11 "train" "WALKING" -0.349035929107576 2973.20954525577
11 "train" "WALKING" -0.35942259819697 2973.20954525577
11 "train" "WALKING" -0.355959627151515 2973.20954525577
11 "train" "WALKING" -0.346638544962576 2973.20954525577
11 "train" "WALKING" -0.367316421078788 2973.20954525577
11 "train" "WALKING" -0.396324685621212 2973.20954525577
11 "train" "WALKING" -0.338635743575758 2973.20954525577
11 "train" "WALKING" -0.323161442381818 2973.20954525577
11 "train" "WALKING" -0.345396958871212 2973.20954525577
11 "train" "WALKING" -0.339758075969697 2973.20954525577
11 "train" "WALKING" -0.34921855966303 2973.20954525577
11 "train" "WALKING" -0.386874912790909 2973.20954525577
11 "train" "WALKING" -0.334813991515152 2973.20954525577
11 "train" "WALKING" -0.320978539992508 2973.20954525577
11 "train" "WALKING" -0.354830567280303 2973.20954525577
11 "train" "WALKING" -0.341156070542424 2973.20954525577
11 "train" "WALKING" -0.346896711475758 2973.20954525577
11 "train" "WALKING" -0.351218565493939 2973.20954525577
11 "train" "WALKING" -0.352262637633333 2973.20954525577
11 "train" "WALKING" -0.383054380478788 2973.20954525577
11 "train" "WALKING_DOWNSTAIRS" -0.291998622757576 2973.20954525577
11 "train" "WALKING_DOWNSTAIRS" -0.307631122540909 2973.20954525577
11 "train" "WALKING_DOWNSTAIRS" -0.255747929175758 2973.20954525577
11 "train" "WALKING_DOWNSTAIRS" -0.205519171704545 2973.20954525577
11 "train" "WALKING_DOWNSTAIRS" -0.186314116810606 2973.20954525577
11 "train" "WALKING_DOWNSTAIRS" -0.187483202610606 2973.20954525577
11 "train" "WALKING_DOWNSTAIRS" -0.231748571439394 2973.20954525577
11 "train" "WALKING_DOWNSTAIRS" -0.260163347659091 2973.20954525577
11 "train" "WALKING_DOWNSTAIRS" -0.247220178089394 2973.20954525577
11 "train" "WALKING_DOWNSTAIRS" -0.239763090959091 2973.20954525577
11 "train" "WALKING_DOWNSTAIRS" -0.187599896887879 2973.20954525577
11 "train" "WALKING_DOWNSTAIRS" -0.167649965798485 2973.20954525577
11 "train" "WALKING_DOWNSTAIRS" -0.164339204784848 2973.20954525577
11 "train" "WALKING_DOWNSTAIRS" -0.169799480660606 2973.20954525577
11 "train" "WALKING_DOWNSTAIRS" -0.207952692486364 2973.20954525577
11 "train" "WALKING_DOWNSTAIRS" -0.20231814454697 2973.20954525577
11 "train" "WALKING_DOWNSTAIRS" -0.278594310145455 2973.20954525577
11 "train" "WALKING_DOWNSTAIRS" -0.29715015655303 2973.20954525577
11 "train" "WALKING_DOWNSTAIRS" -0.276651362693939 2973.20954525577
11 "train" "WALKING_DOWNSTAIRS" -0.23194824090303 2973.20954525577
11 "train" "WALKING_DOWNSTAIRS" -0.204065174569697 2973.20954525577
11 "train" "WALKING_DOWNSTAIRS" -0.213941096909091 2973.20954525577
11 "train" "WALKING_DOWNSTAIRS" -0.237678121334848 2973.20954525577
11 "train" "WALKING_DOWNSTAIRS" -0.225478890106061 2973.20954525577
11 "train" "WALKING_UPSTAIRS" -0.363089924621212 2973.20954525577
11 "train" "WALKING_UPSTAIRS" -0.348678744272727 2973.20954525577
11 "train" "WALKING_UPSTAIRS" -0.359258518969697 2973.20954525577
11 "train" "WALKING_UPSTAIRS" -0.350705738290909 2973.20954525577
11 "train" "WALKING_UPSTAIRS" -0.366078966821212 2973.20954525577
11 "train" "WALKING_UPSTAIRS" -0.380038488727273 2973.20954525577
11 "train" "WALKING_UPSTAIRS" -0.365538751654545 2973.20954525577
11 "train" "WALKING_UPSTAIRS" -0.3848174275 2973.20954525577
11 "train" "WALKING_UPSTAIRS" -0.40485637417697 2973.20954525577
11 "train" "WALKING_UPSTAIRS" -0.352955039402576 2973.20954525577
11 "train" "WALKING_UPSTAIRS" -0.336954746798485 2973.20954525577
11 "train" "WALKING_UPSTAIRS" -0.338016632834849 2973.20954525577
11 "train" "WALKING_UPSTAIRS" -0.342618550380303 2973.20954525577
11 "train" "WALKING_UPSTAIRS" -0.367135427045455 2973.20954525577
11 "train" "WALKING_UPSTAIRS" -0.370940216487879 2973.20954525577
11 "train" "WALKING_UPSTAIRS" -0.348992999154545 2973.20954525577
11 "train" "WALKING_UPSTAIRS" -0.396077956877273 2973.20954525577
11 "train" "WALKING_UPSTAIRS" -0.395904590181818 2973.20954525577
11 "train" "WALKING_UPSTAIRS" -0.392732462924242 2973.20954525577
11 "train" "WALKING_UPSTAIRS" -0.378197460560606 2973.20954525577
11 "train" "WALKING_UPSTAIRS" -0.392986505636364 2973.20954525577
11 "train" "WALKING_UPSTAIRS" -0.394326662015151 2973.20954525577
11 "train" "WALKING_UPSTAIRS" -0.385568671545455 2973.20954525577
11 "train" "WALKING_UPSTAIRS" -0.356586532651515 2973.20954525577
11 "train" "WALKING_UPSTAIRS" -0.358900251386364 2973.20954525577
11 "train" "WALKING_UPSTAIRS" -0.393945114668182 2973.20954525577
11 "train" "WALKING_UPSTAIRS" -0.398200158557576 2973.20954525577
11 "train" "WALKING_UPSTAIRS" -0.376429012378788 2973.20954525577
14 "train" "STANDING" -0.60881285521197 2973.20954525577
14 "train" "STANDING" -0.691629437590909 2973.20954525577
14 "train" "STANDING" -0.640525024091061 2973.20954525577
14 "train" "STANDING" -0.647067425484849 2973.20954525577
14 "train" "STANDING" -0.733073152409091 2973.20954525577
14 "train" "STANDING" -0.735350309633333 2973.20954525577
14 "train" "STANDING" -0.739730453418182 2973.20954525577
14 "train" "STANDING" -0.74445111165 2973.20954525577
14 "train" "STANDING" -0.751853459169697 2973.20954525577
14 "train" "STANDING" -0.756873866730303 2973.20954525577
14 "train" "STANDING" -0.757526726121212 2973.20954525577
14 "train" "STANDING" -0.757364955659091 2973.20954525577
14 "train" "STANDING" -0.75805134250303 2973.20954525577
14 "train" "STANDING" -0.759734659081818 2973.20954525577
14 "train" "STANDING" -0.759638769513636 2973.20954525577
14 "train" "STANDING" -0.759103219038197 2973.20954525577
14 "train" "STANDING" -0.758779014636364 2973.20954525577
14 "train" "STANDING" -0.683359973000455 2973.20954525577
14 "train" "STANDING" -0.738395412639394 2973.20954525577
14 "train" "STANDING" -0.752197270893939 2973.20954525577
14 "train" "STANDING" -0.758049457242424 2973.20954525577
14 "train" "STANDING" -0.758546078381818 2973.20954525577
14 "train" "STANDING" -0.758887062963636 2973.20954525577
14 "train" "STANDING" -0.761048294834848 2973.20954525577
14 "train" "STANDING" -0.760136853133333 2973.20954525577
14 "train" "STANDING" -0.752181248007576 2973.20954525577
14 "train" "STANDING" -0.750604214193485 2973.20954525577
14 "train" "STANDING" -0.760758629681818 2973.20954525577
14 "train" "STANDING" -0.758116507086364 2973.20954525577
14 "train" "STANDING" -0.758094780228788 2973.20954525577
14 "train" "SITTING" -0.682945350262121 2973.20954525577
14 "train" "SITTING" -0.727493073106061 2973.20954525577
14 "train" "SITTING" -0.738121887794273 2973.20954525577
14 "train" "SITTING" -0.73843993169697 2973.20954525577
14 "train" "SITTING" -0.740333951098485 2973.20954525577
14 "train" "SITTING" -0.737319682740909 2973.20954525577
14 "train" "SITTING" -0.738921011151515 2973.20954525577
14 "train" "SITTING" -0.740518903827273 2973.20954525577
14 "train" "SITTING" -0.741296150436364 2973.20954525577
14 "train" "SITTING" -0.744838859787879 2973.20954525577
14 "train" "SITTING" -0.748975633537879 2973.20954525577
14 "train" "SITTING" -0.747251378266667 2973.20954525577
14 "train" "SITTING" -0.676714477031818 2973.20954525577
14 "train" "SITTING" -0.717868358039394 2973.20954525577
14 "train" "SITTING" -0.739859347028788 2973.20954525577
14 "train" "SITTING" -0.747977037140909 2973.20954525577
14 "train" "SITTING" -0.750224073541212 2973.20954525577
14 "train" "SITTING" -0.752928748034848 2973.20954525577
14 "train" "SITTING" -0.748512500790909 2973.20954525577
14 "train" "SITTING" -0.747533373130848 2973.20954525577
14 "train" "SITTING" -0.7516806682 2973.20954525577
14 "train" "SITTING" -0.753405272548485 2973.20954525577
14 "train" "SITTING" -0.753646040519697 2973.20954525577
14 "train" "SITTING" -0.755733782731818 2973.20954525577
14 "train" "SITTING" -0.757883669140909 2973.20954525577
14 "train" "SITTING" -0.749417415598485 2973.20954525577
14 "train" "LAYING" -0.565741956592424 2973.20954525577
14 "train" "LAYING" -0.679656145255 2973.20954525577
14 "train" "LAYING" -0.718978409212121 2973.20954525577
14 "train" "LAYING" -0.74184969965 2973.20954525577
14 "train" "LAYING" -0.746520835634849 2973.20954525577
14 "train" "LAYING" -0.746270573159091 2973.20954525577
14 "train" "LAYING" -0.745163515415151 2973.20954525577
14 "train" "LAYING" -0.745965189804545 2973.20954525577
14 "train" "LAYING" -0.747208382 2973.20954525577
14 "train" "LAYING" -0.748666847060606 2973.20954525577
14 "train" "LAYING" -0.748410956809091 2973.20954525577
14 "train" "LAYING" -0.74711773834697 2973.20954525577
14 "train" "LAYING" -0.671179066437879 2973.20954525577
14 "train" "LAYING" -0.729284184806061 2973.20954525577
14 "train" "LAYING" -0.738460739045455 2973.20954525577
14 "train" "LAYING" -0.744411953243939 2973.20954525577
14 "train" "LAYING" -0.745070259222727 2973.20954525577
14 "train" "LAYING" -0.743648161971212 2973.20954525577
14 "train" "LAYING" -0.743877815916667 2973.20954525577
14 "train" "LAYING" -0.741775073393939 2973.20954525577
14 "train" "LAYING" -0.740522439045455 2973.20954525577
14 "train" "LAYING" -0.742075756089394 2973.20954525577
14 "train" "LAYING" -0.738984273584849 2973.20954525577
14 "train" "LAYING" -0.717155441504545 2973.20954525577
14 "train" "LAYING" -0.684314527434848 2973.20954525577
14 "train" "WALKING" -0.385811156469697 2973.20954525577
14 "train" "WALKING" -0.333241319733333 2973.20954525577
14 "train" "WALKING" -0.301149212954545 2973.20954525577
14 "train" "WALKING" -0.296606635098485 2973.20954525577
14 "train" "WALKING" -0.298299129778788 2973.20954525577
14 "train" "WALKING" -0.30836833005303 2973.20954525577
14 "train" "WALKING" -0.321152958333939 2973.20954525577
14 "train" "WALKING" -0.311525336516667 2973.20954525577
14 "train" "WALKING" -0.308970605365152 2973.20954525577
14 "train" "WALKING" -0.351585123705 2973.20954525577
14 "train" "WALKING" -0.361429306231818 2973.20954525577
14 "train" "WALKING" -0.323638686575303 2973.20954525577
14 "train" "WALKING" -0.317955589474242 2973.20954525577
14 "train" "WALKING" -0.334555362704545 2973.20954525577
14 "train" "WALKING" -0.352494031186364 2973.20954525577
14 "train" "WALKING" -0.370631549889848 2973.20954525577
14 "train" "WALKING" -0.25961153680303 2973.20954525577
14 "train" "WALKING" -0.243614232425758 2973.20954525577
14 "train" "WALKING" -0.280517038222727 2973.20954525577
14 "train" "WALKING" -0.286452989393939 2973.20954525577
14 "train" "WALKING" -0.29408014601303 2973.20954525577
14 "train" "WALKING" -0.29750592931197 2973.20954525577
14 "train" "WALKING" -0.31824408745803 2973.20954525577
14 "train" "WALKING" -0.33698997919697 2973.20954525577
14 "train" "WALKING" -0.325772638181818 2973.20954525577
14 "train" "WALKING" -0.324967557666667 2973.20954525577
14 "train" "WALKING" -0.311514721442424 2973.20954525577
14 "train" "WALKING" -0.30984175855 2973.20954525577
14 "train" "WALKING" -0.311181109162879 2973.20954525577
14 "train" "WALKING" -0.306233152551515 2973.20954525577
14 "train" "WALKING_DOWNSTAIRS" -0.217092879086364 2973.20954525577
14 "train" "WALKING_DOWNSTAIRS" -0.132082437065152 2973.20954525577
14 "train" "WALKING_DOWNSTAIRS" -0.00284593623818182 2973.20954525577
14 "train" "WALKING_DOWNSTAIRS" -0.00113823174151515 2973.20954525577
14 "train" "WALKING_DOWNSTAIRS" -0.0667008648909091 2973.20954525577
14 "train" "WALKING_DOWNSTAIRS" -0.072874545719697 2973.20954525577
14 "train" "WALKING_DOWNSTAIRS" -0.135550733636364 2973.20954525577
14 "train" "WALKING_DOWNSTAIRS" -0.171339601771212 2973.20954525577
14 "train" "WALKING_DOWNSTAIRS" -0.131438675346818 2973.20954525577
14 "train" "WALKING_DOWNSTAIRS" -0.028893007130303 2973.20954525577
14 "train" "WALKING_DOWNSTAIRS" -0.00126131400181818 2973.20954525577
14 "train" "WALKING_DOWNSTAIRS" -0.0527145367545455 2973.20954525577
14 "train" "WALKING_DOWNSTAIRS" -0.00610039377272727 2973.20954525577
14 "train" "WALKING_DOWNSTAIRS" 0.0256148274424242 2973.20954525577
14 "train" "WALKING_DOWNSTAIRS" -0.118745062551515 2973.20954525577
14 "train" "WALKING_DOWNSTAIRS" -0.165701782328788 2973.20954525577
14 "train" "WALKING_DOWNSTAIRS" -0.121836106590909 2973.20954525577
14 "train" "WALKING_DOWNSTAIRS" -0.0776867178527273 2973.20954525577
14 "train" "WALKING_DOWNSTAIRS" 0.0689286508833333 2973.20954525577
14 "train" "WALKING_DOWNSTAIRS" 0.0569735418045455 2973.20954525577
14 "train" "WALKING_DOWNSTAIRS" -0.0587757091484848 2973.20954525577
14 "train" "WALKING_DOWNSTAIRS" 0.0255764427424242 2973.20954525577
14 "train" "WALKING_DOWNSTAIRS" -0.0214230934954545 2973.20954525577
14 "train" "WALKING_DOWNSTAIRS" -0.105890335104545 2973.20954525577
14 "train" "WALKING_UPSTAIRS" -0.192461243560606 2973.20954525577
14 "train" "WALKING_UPSTAIRS" -0.151322805924242 2973.20954525577
14 "train" "WALKING_UPSTAIRS" -0.105738568999697 2973.20954525577
14 "train" "WALKING_UPSTAIRS" -0.136340515181818 2973.20954525577
14 "train" "WALKING_UPSTAIRS" -0.156069163345455 2973.20954525577
14 "train" "WALKING_UPSTAIRS" -0.141051928424242 2973.20954525577
14 "train" "WALKING_UPSTAIRS" -0.170027118775758 2973.20954525577
14 "train" "WALKING_UPSTAIRS" -0.195933810439394 2973.20954525577
14 "train" "WALKING_UPSTAIRS" -0.213025084087879 2973.20954525577
14 "train" "WALKING_UPSTAIRS" -0.172722266237879 2973.20954525577
14 "train" "WALKING_UPSTAIRS" -0.151269415728788 2973.20954525577
14 "train" "WALKING_UPSTAIRS" -0.079987861469697 2973.20954525577
14 "train" "WALKING_UPSTAIRS" -0.0673790147606061 2973.20954525577
14 "train" "WALKING_UPSTAIRS" -0.121496542181818 2973.20954525577
14 "train" "WALKING_UPSTAIRS" -0.0982816929227273 2973.20954525577
14 "train" "WALKING_UPSTAIRS" -0.102950471109091 2973.20954525577
14 "train" "WALKING_UPSTAIRS" -0.149936383430303 2973.20954525577
14 "train" "WALKING_UPSTAIRS" -0.207882874724242 2973.20954525577
14 "train" "WALKING_UPSTAIRS" -0.160455641445455 2973.20954525577
14 "train" "WALKING_UPSTAIRS" -0.0756581463242424 2973.20954525577
14 "train" "WALKING_UPSTAIRS" -0.0051480439940909 2973.20954525577
14 "train" "WALKING_UPSTAIRS" -0.026227648 2973.20954525577
14 "train" "WALKING_UPSTAIRS" -0.123773496277273 2973.20954525577
14 "train" "WALKING_UPSTAIRS" -0.105591861787879 2973.20954525577
14 "train" "WALKING_UPSTAIRS" -0.109567775645455 2973.20954525577
14 "train" "WALKING_UPSTAIRS" -0.155302032707576 2973.20954525577
14 "train" "WALKING_UPSTAIRS" -0.196019353526364 2973.20954525577
14 "train" "STANDING" -0.682472007078788 2973.20954525577
14 "train" "STANDING" -0.67720964844697 2973.20954525577
14 "train" "STANDING" -0.70272478025 2973.20954525577
14 "train" "STANDING" -0.75238341464697 2973.20954525577
14 "train" "STANDING" -0.75872485619697 2973.20954525577
14 "train" "STANDING" -0.760481707012121 2973.20954525577
14 "train" "STANDING" -0.759714865119697 2973.20954525577
14 "train" "STANDING" -0.759187499865152 2973.20954525577
14 "train" "STANDING" -0.740244402045454 2973.20954525577
14 "train" "STANDING" -0.734078429409091 2973.20954525577
14 "train" "STANDING" -0.735917398709091 2973.20954525577
14 "train" "STANDING" -0.740551575381818 2973.20954525577
14 "train" "STANDING" -0.751841699840909 2973.20954525577
14 "train" "STANDING" -0.760069254213636 2973.20954525577
14 "train" "STANDING" -0.761542331727273 2973.20954525577
14 "train" "STANDING" -0.676463152559091 2973.20954525577
14 "train" "STANDING" -0.741059250632576 2973.20954525577
14 "train" "STANDING" -0.713382734540909 2973.20954525577
14 "train" "STANDING" -0.710088415386364 2973.20954525577
14 "train" "STANDING" -0.725700471378788 2973.20954525577
14 "train" "STANDING" -0.72710475380303 2973.20954525577
14 "train" "STANDING" -0.714184234018182 2973.20954525577
14 "train" "STANDING" -0.707896852515152 2973.20954525577
14 "train" "STANDING" -0.729441042387879 2973.20954525577
14 "train" "STANDING" -0.755502697606061 2973.20954525577
14 "train" "STANDING" -0.723405955178788 2973.20954525577
14 "train" "STANDING" -0.703490358563636 2973.20954525577
14 "train" "STANDING" -0.712147844378788 2973.20954525577
14 "train" "STANDING" -0.743739599272727 2973.20954525577
14 "train" "STANDING" -0.7543623935 2973.20954525577
14 "train" "SITTING" -0.511346503651515 2973.20954525577
14 "train" "SITTING" -0.709842212415152 2973.20954525577
14 "train" "SITTING" -0.735525761939394 2973.20954525577
14 "train" "SITTING" -0.741062759181818 2973.20954525577
14 "train" "SITTING" -0.744265826672727 2973.20954525577
14 "train" "SITTING" -0.747174489945455 2973.20954525577
14 "train" "SITTING" -0.750928669066667 2973.20954525577
14 "train" "SITTING" -0.751461108119697 2973.20954525577
14 "train" "SITTING" -0.751183800574242 2973.20954525577
14 "train" "SITTING" -0.750863249021212 2973.20954525577
14 "train" "SITTING" -0.741556334239394 2973.20954525577
14 "train" "SITTING" -0.72726663235 2973.20954525577
14 "train" "SITTING" -0.717694970662121 2973.20954525577
14 "train" "SITTING" -0.723375126551515 2973.20954525577
14 "train" "SITTING" -0.64376584 2973.20954525577
14 "train" "SITTING" -0.657785811378788 2973.20954525577
14 "train" "SITTING" -0.698021103818182 2973.20954525577
14 "train" "SITTING" -0.736068832184849 2973.20954525577
14 "train" "SITTING" -0.747025437501515 2973.20954525577
14 "train" "SITTING" -0.747513046151515 2973.20954525577
14 "train" "SITTING" -0.747552967604545 2973.20954525577
14 "train" "SITTING" -0.695480402174242 2973.20954525577
14 "train" "SITTING" -0.684101383189394 2973.20954525577
14 "train" "SITTING" -0.718914692333333 2973.20954525577
14 "train" "SITTING" -0.746020653751515 2973.20954525577
14 "train" "SITTING" -0.759874626230303 2973.20954525577
14 "train" "SITTING" -0.760648312078788 2973.20954525577
14 "train" "SITTING" -0.758894561787879 2973.20954525577
14 "train" "LAYING" -0.335544086606061 2973.20954525577
14 "train" "LAYING" -0.677238153748485 2973.20954525577
14 "train" "LAYING" -0.712704498901515 2973.20954525577
14 "train" "LAYING" -0.732066192895606 2973.20954525577
14 "train" "LAYING" -0.735877796339394 2973.20954525577
14 "train" "LAYING" -0.743316668410606 2973.20954525577
14 "train" "LAYING" -0.74257662979697 2973.20954525577
14 "train" "LAYING" -0.732747337980303 2973.20954525577
14 "train" "LAYING" -0.728343240848485 2973.20954525577
14 "train" "LAYING" -0.736015276454545 2973.20954525577
14 "train" "LAYING" -0.743585658469697 2973.20954525577
14 "train" "LAYING" -0.309082850181818 2973.20954525577
14 "train" "LAYING" -0.664476840757576 2973.20954525577
14 "train" "LAYING" -0.705276440198485 2973.20954525577
14 "train" "LAYING" -0.730168027078788 2973.20954525577
14 "train" "LAYING" -0.711726781607576 2973.20954525577
14 "train" "LAYING" -0.702014193215455 2973.20954525577
14 "train" "LAYING" -0.699823164330136 2973.20954525577
14 "train" "LAYING" -0.699669025663636 2973.20954525577
14 "train" "LAYING" -0.716544695211364 2973.20954525577
14 "train" "LAYING" -0.719045679151515 2973.20954525577
14 "train" "LAYING" -0.717903196378788 2973.20954525577
14 "train" "LAYING" -0.734848762045455 2973.20954525577
14 "train" "LAYING" -0.720042655893939 2973.20954525577
14 "train" "LAYING" -0.716791812969697 2973.20954525577
14 "train" "LAYING" -0.716058732833333 2973.20954525577
14 "train" "WALKING" -0.263446897131818 2973.20954525577
14 "train" "WALKING" -0.267739251893939 2973.20954525577
14 "train" "WALKING" -0.253180160409848 2973.20954525577
14 "train" "WALKING" -0.238682871619697 2973.20954525577
14 "train" "WALKING" -0.261327842392424 2973.20954525577
14 "train" "WALKING" -0.251106233536364 2973.20954525577
14 "train" "WALKING" -0.235811544715758 2973.20954525577
14 "train" "WALKING" -0.254405730181818 2973.20954525577
14 "train" "WALKING" -0.272724685869697 2973.20954525577
14 "train" "WALKING" -0.289679726121212 2973.20954525577
14 "train" "WALKING" -0.265326173428788 2973.20954525577
14 "train" "WALKING" -0.244559686909091 2973.20954525577
14 "train" "WALKING" -0.270346646762121 2973.20954525577
14 "train" "WALKING" -0.304269002901515 2973.20954525577
14 "train" "WALKING" -0.323115552271924 2973.20954525577
14 "train" "WALKING" -0.275575421742424 2973.20954525577
14 "train" "WALKING" -0.251604807542424 2973.20954525577
14 "train" "WALKING" -0.258255020345455 2973.20954525577
14 "train" "WALKING" -0.275466755675758 2973.20954525577
14 "train" "WALKING" -0.237161883227273 2973.20954525577
14 "train" "WALKING" -0.223298016734848 2973.20954525577
14 "train" "WALKING" -0.254302702171212 2973.20954525577
14 "train" "WALKING" -0.262702847910606 2973.20954525577
14 "train" "WALKING" -0.257681770493939 2973.20954525577
14 "train" "WALKING" -0.251791055001515 2973.20954525577
14 "train" "WALKING" -0.266489829031818 2973.20954525577
14 "train" "WALKING" -0.238189017071212 2973.20954525577
14 "train" "WALKING" -0.224024826757576 2973.20954525577
14 "train" "WALKING" -0.256413358389394 2973.20954525577
14 "train" "WALKING_DOWNSTAIRS" -0.105355571343939 2973.20954525577
14 "train" "WALKING_DOWNSTAIRS" -0.00220164795909091 2973.20954525577
14 "train" "WALKING_DOWNSTAIRS" 0.0727779205833333 2973.20954525577
14 "train" "WALKING_DOWNSTAIRS" 0.0301560903712121 2973.20954525577
14 "train" "WALKING_DOWNSTAIRS" 0.0513025151484848 2973.20954525577
14 "train" "WALKING_DOWNSTAIRS" 0.0587158317212121 2973.20954525577
14 "train" "WALKING_DOWNSTAIRS" -0.0686184936937879 2973.20954525577
14 "train" "WALKING_DOWNSTAIRS" -0.0815148011363636 2973.20954525577
14 "train" "WALKING_DOWNSTAIRS" 0.0408467134060606 2973.20954525577
14 "train" "WALKING_DOWNSTAIRS" 0.211818491439394 2973.20954525577
14 "train" "WALKING_DOWNSTAIRS" 0.227551377831818 2973.20954525577
14 "train" "WALKING_DOWNSTAIRS" 0.0928950894469697 2973.20954525577
14 "train" "WALKING_DOWNSTAIRS" 0.0425906268787879 2973.20954525577
14 "train" "WALKING_DOWNSTAIRS" -0.005704308475 2973.20954525577
14 "train" "WALKING_DOWNSTAIRS" 0.0770891466712121 2973.20954525577
14 "train" "WALKING_DOWNSTAIRS" 0.224133678082424 2973.20954525577
14 "train" "WALKING_DOWNSTAIRS" 0.281362810031818 2973.20954525577
14 "train" "WALKING_DOWNSTAIRS" 0.173328335401515 2973.20954525577
14 "train" "WALKING_DOWNSTAIRS" 0.130884483864242 2973.20954525577
14 "train" "WALKING_DOWNSTAIRS" 0.167673207044242 2973.20954525577
